BANDEIRA;TIPO_VENDA;TIPO_VENDA_AJUSTADA;ANO_FABRICACAO;ANO_MODELO;COMBUSTIVEL;COMBUSTIVEL_AGREGADO;FAMILY;MODELO_VERSAO;RENAVAN;PRODUCT SEGMENT NEOCOM;Ano;Mes;TIV;Nome AOP;Município
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Natal;São José de Mipibu
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Niterói;Maricá
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Novo Hamburgo;Igrejinha
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Novo Hamburgo;Ivoti
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Novo Hamburgo;Montenegro
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Novo Hamburgo;São Leopoldo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Novo Hamburgo;Sapiranga
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Osório;Xangri-lá
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ourinhos;Assis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ourinhos;Fartura
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ourinhos;Piraju
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Ourinhos;São Pedro do Turvo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Palmas;Gurupi
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Palmas;Mateiros
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Palmas;Miracema do Tocantins
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Palmas;Palmas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Paranaíba;Paranaíba
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passo Fundo;Camargo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passo Fundo;Erechim
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passos;Arcos
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passos;Guapé
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passos;Jacuí
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Passos;Lagoa da Prata
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passos;Piumhi
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Passos;São Sebastião do Paraíso
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos;Patos
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos;São João do Rio do Peixe
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;Carmo do Paranaíba
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;Monte Carmelo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;Morada Nova de Minas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;Paineiras
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;Patos de Minas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;Patrocínio
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Patos de Minas;São Gotardo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pelotas;Santa Vitória do Palmar
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pelotas;São Lourenço do Sul
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Petrolina;Araripina
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Petrolina;Bodocó
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Petrolina;Petrolina
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Petrópolis;Nova Friburgo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Petrópolis;Petrópolis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Petrópolis;Teresópolis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Piracicaba;Brotas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;5;Piracicaba;Piracicaba
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Pirassununga;Caconde
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pirassununga;Divinolândia
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pirassununga;Espírito Santo do Pinhal
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pirassununga;São José do Rio Pardo
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pirassununga;Tapiratiba
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Poços de Caldas;Cabo Verde
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Poços de Caldas;Caldas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Poços de Caldas;Campestre
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Poços de Caldas;Guaranésia
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;3;Poços de Caldas;Guaxupé
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Poços de Caldas;Monte Santo de Minas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Poços de Caldas;Muzambinho
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Poços de Caldas;Poços de Caldas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ponta Grossa;Arapoti
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ponta Grossa;Curiúva
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ponta Grossa;Irati
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ponta Grossa;Ponta Grossa
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ponta Grossa;São Mateus do Sul
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Porto Alegre;Canoas
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Porto Alegre;Gravataí
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Porto Velho;Candeias do Jamari
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Porto Velho;Porto Velho
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pouso Alegre;Cambuí
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pouso Alegre;Estiva
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pouso Alegre;Jacutinga
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pouso Alegre;Marmelópolis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;3;Pouso Alegre;Pouso Alegre
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Pouso Alegre;Senador Amaral
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Presidente Prudente;Álvares Machado
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Presidente Prudente;Emilianópolis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Presidente Prudente;Presidente Prudente
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Presidente Prudente;Regente Feijó
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Recife;Igarassu
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Recife;Ipojuca
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Recife;Jaboatão dos Guararapes
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Recife;Paulista
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Recife;Recife
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ribeirão Preto;Altinópolis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ribeirão Preto;Cajuru
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ribeirão Preto;Orlândia
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ribeirão Preto;Ribeirão Preto
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Ribeirão Preto;Sertãozinho
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Rio de Janeiro;Nova Iguaçu
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Rio de Janeiro;Rio de Janeiro
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Rio Verde;Mineiros
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;Rio Verde;Rio Verde
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;3;Rondonópolis;Rondonópolis
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Salvador;Jaguaripe
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Salvador;Salvador
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Salvador;Vera Cruz
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Santa Cruz do Sul;Estrela Velha
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Santa Cruz do Sul;Serafina Corrêa
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Santa Maria;Faxinal do Soturno
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Santa Maria;Itacurubi
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;Santa Maria;Santana do Livramento
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Guapiaçu
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Guaraci
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;José Bonifácio
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Mirassol
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Olímpia
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Planalto
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;5;São José do Rio Preto;São José do Rio Preto
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Tanabi
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José do Rio Preto;Urupês
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José dos Campos;Cruzeiro
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José dos Campos;Guaratinguetá
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;São José dos Campos;Jacareí
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José dos Campos;Paraibuna
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José dos Campos;Pindamonhangaba
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;2;São José dos Campos;São José dos Campos
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José dos Campos;São Sebastião
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;3;São José dos Campos;Taubaté
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São José dos Campos;Ubatuba
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA FREEDOM CS13;201258;PICKUP B;2026;maio;1;São Luís;Bequimão
